id,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,time
327,-0.566406,0.817871,0.0710449,-1.89024,2.07317,-1.85976,1.45711E+12
328,-0.570312,0.821533,0.0844727,0.457317,1.4939,-1.70732,1.45711E+12
329,-0.580078,0.80542,0.0571289,0.823171,0.243902,0.609756,1.45711E+12
330,-0.571777,0.831543,0.059082,0.182927,0.396341,-1.64634,1.45711E+12
331,-0.572754,0.815918,0.0559082,-0.426829,0.640244,-0.762195,1.45711E+12
332,-0.574463,0.79834,0.0754395,1.18902,-1.12805,-2.16463,1.45711E+12
333,-0.579834,0.814697,0.0678711,-0.945122,0.792683,-1.58537,1.45711E+12
334,-0.58252,0.816162,0.0559082,0.548781,1.0061,-0.97561,1.45711E+12
335,-0.575684,0.800049,0.0678711,0.213415,-0.457317,-0.853659,1.45711E+12
336,-0.575195,0.824463,0.0578613,1.0061,0.213415,-0.884146,1.45711E+12
337,-0.57959,0.805908,0.0656738,0.0609756,0.365854,-1.31098,1.45711E+12
338,-0.580078,0.807617,0.059082,0.792683,0.304878,-0.762195,1.45711E+12
339,-0.575684,0.824951,0.0649414,-0.670732,0.945122,-0.97561,1.45711E+12
340,-0.588135,0.794434,0.0620117,-0.152439,-0.823171,-2.34756,1.45711E+12
341,-0.577881,0.809326,0.0805664,-0.396341,1.0061,-0.762195,1.45711E+12
342,-0.591064,0.817627,0.0585938,1.25,0.609756,-0.70122,1.45711E+12
343,-0.582031,0.805176,0.0690918,0.823171,0.365854,-0.579268,1.45711E+12
344,-0.57959,0.805908,0.0578613,-1.18902,1.18902,-0.853659,1.45711E+12
345,-0.58252,0.808594,0.0686035,1.55488,-0.0609756,-0.121951,1.45711E+12
346,-0.587646,0.80542,0.0629883,0.243902,0,-1.95122,1.45711E+12
347,-0.582764,0.811768,0.0627441,-0.396341,0.609756,-0.792683,1.45711E+12
348,-0.591064,0.80957,0.0654297,1.03659,0.335366,-1.18902,1.45711E+12
349,-0.587158,0.798584,0.078125,-0.457317,0.304878,-1.34146,1.45711E+12
350,-0.599609,0.811035,0.0559082,-0.487805,1.12805,-0.914634,1.45711E+12
351,-0.59082,0.797119,0.0759277,-0.365854,-0.426829,-1.98171,1.45711E+12
352,-0.594727,0.793701,0.0715332,-0.396341,0.518293,-0.70122,1.45711E+12
353,-0.59375,0.816162,0.0715332,1.64634,0.152439,-0.914634,1.45711E+12
354,-0.587158,0.794678,0.0810547,-0.945122,-0.640244,-3.01829,1.45711E+12
355,-0.599121,0.799805,0.0678711,0.243902,-0.27439,-1.18902,1.45711E+12
356,-0.590332,0.790527,0.0871582,-0.0609756,-0.304878,-0.945122,1.45711E+12
357,-0.600586,0.807617,0.0783691,-0.0304878,1.76829,-0.609756,1.45711E+12
358,-0.602051,0.796631,0.0808105,1.55488,0.426829,-0.335366,1.45711E+12
359,-0.585449,0.792236,0.0693359,0.152439,-0.731707,0.121951,1.45711E+12
360,-0.583252,0.861572,0.0478516,-7.04268,-2.71341,-2.5,1.45711E+12
361,-0.609375,0.782471,0.119629,-26.7683,-9.93902,-15.9451,1.45711E+12
362,-0.629639,0.697021,0.232178,-19.4817,-5.12195,-16.0976,1.45711E+12
363,-0.651611,0.728516,0.212158,1.67683,-1.18902,-4.45122,1.45711E+12
364,-0.667969,0.709961,0.20874,0.70122,-0.670732,-2.77439,1.45711E+12
365,-0.654053,0.743408,0.24585,-8.41463,0.426829,-5.09146,1.45711E+12
366,-0.691406,0.694336,0.209717,-18.9634,1.15854,-8.14024,1.45711E+12
367,-0.679932,0.687012,0.265869,-12.4695,-3.68902,-13.0183,1.45711E+12
368,-0.720703,0.598633,0.292725,-15.1829,-5.88415,-19.8476,1.45711E+12
369,-0.728027,0.581055,0.37793,-10.8841,-8.10976,-18.1402,1.45711E+12
370,-0.750732,0.506836,0.383301,-3.01829,-3.2622,-5.27439,1.45711E+12
371,-0.747559,0.565674,0.407227,-2.04268,-1.98171,-3.5061,1.45711E+12
372,-0.769531,0.548096,0.37085,0.945122,-1.25,-4.32927,1.45711E+12
373,-0.744629,0.554932,0.372803,9.20732,-5.79268,-3.20122,1.45711E+12
374,-0.740479,0.51123,0.406982,4.72561,-0.884146,-0.487805,1.45711E+12
375,-0.765869,0.545166,0.381104,-0.0609756,-1.21951,-0.335366,1.45711E+12
376,-0.727051,0.581055,0.410889,-4.69512,0.152439,-0.731707,1.45711E+12
377,-0.749023,0.528809,0.394043,-5.79268,0.609756,-1.18902,1.45711E+12
378,-0.734131,0.532471,0.404297,-3.23171,0.823171,-0.640244,1.45711E+12
379,-0.745117,0.542725,0.407227,1.15854,0.945122,-1.67683,1.45711E+12
380,-0.736816,0.536377,0.401611,0.914634,0.121951,-0.884146,1.45711E+12
381,-0.740479,0.515381,0.414307,2.07317,1.58537,0.945122,1.45711E+12
382,-0.74292,0.574463,0.390137,9.90854,1.31098,3.87195,1.45711E+12
383,-0.727783,0.556396,0.378662,9.57317,-0.27439,4.63415,1.45711E+12
384,-0.729492,0.59375,0.384277,8.93293,0.70122,2.19512,1.45711E+12
385,-0.743164,0.55835,0.344238,2.16463,1.18902,1.40244,1.45711E+12
386,-0.712891,0.591309,0.374512,6.0061,1.55488,2.5,1.45711E+12
387,-0.703613,0.601807,0.377441,11.4939,6.61585,10.4878,1.45711E+12
388,-0.695312,0.65332,0.307129,25.1524,16.4634,19.8476,1.45711E+12
389,-0.643066,0.737061,0.18335,16.0366,22.5915,29.2683,1.45711E+12
390,-0.612305,0.850098,0.133545,28.5976,17.378,25.6707,1.45711E+12
391,-0.577393,0.819336,0.0705566,5,11.372,12.7439,1.45711E+12
392,-0.549072,0.831299,0.0722656,-2.86585,3.20122,4.63415,1.45711E+12
393,-0.560547,0.841553,0.0566406,1.4939,-0.640244,-1.67683,1.45711E+12
394,-0.556641,0.815186,0.0981445,1.18902,-0.70122,-0.945122,1.45711E+12
395,-0.553711,0.79126,0.0739746,-0.70122,1.37195,1.52439,1.45711E+12
396,-0.544678,0.855713,0.0786133,2.22561,1.15854,0.792683,1.45711E+12
397,-0.550293,0.836182,0.0576172,2.28659,0.518293,0.945122,1.45711E+12
398,-0.546875,0.839111,0.0754395,-3.53659,0.70122,-3.20122,1.45711E+12
399,-0.546143,0.807129,0.0683594,2.28659,-0.823171,-1.7378,1.45711E+12
400,-0.557129,0.824219,0.0668945,0.487805,0.640244,-1.43293,1.45711E+12
401,-0.548584,0.820312,0.0791016,-1.79878,1.52439,-1.64634,1.45711E+12
402,-0.550537,0.831543,0.067627,1.25,0.731707,0.335366,1.45711E+12
403,-0.552002,0.803955,0.0708008,0.27439,0.579268,-0.457317,1.45711E+12
404,-0.547607,0.835938,0.0583496,-0.182927,3.71951,1.98171,1.45711E+12
405,-0.545166,0.847412,0.0395508,1.09756,0.243902,-2.68293,1.45711E+12
406,-0.553223,0.838379,0.064209,2.10366,-0.518293,-0.97561,1.45711E+12
407,-0.553467,0.811279,0.0598145,-1.95122,0.579268,-2.43902,1.45711E+12
408,-0.547119,0.830566,0.0725098,1.0061,-0.152439,-0.884146,1.45711E+12
409,-0.548096,0.827637,0.0625,-1.15854,0.213415,-1.92073,1.45711E+12
410,-0.568115,0.816406,0.0712891,0.609756,1.18902,-2.22561,1.45711E+12
411,-0.563965,0.845703,0.0693359,0.243902,0.152439,-0.945122,1.45711E+12
412,-0.562744,0.809814,0.0629883,-0.27439,-0.243902,-1.98171,1.45711E+12
413,-0.553711,0.827881,0.0656738,0.579268,0.670732,-0.762195,1.45711E+12
414,-0.560547,0.824219,0.0751953,0.823171,0.335366,-0.97561,1.45711E+12
